orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period
214.715417,34.146,5211.2,0.981,0.0,71.79,0.7895,602.0,5.826,1.421,5022.0,3.06,-0.3,152.6152359686278,12.322345979686583,72.58949613331248,0.16838308129366955,0.1198725607089063,5.373960025110766
51.75530504,7.4355,609.2,0.638,0.0,2.61,0.2638,515.0,1.005,0.913,5979.0,4.394,-0.34,81.9312646182147,2.597012341281253,233.40987225675394,0.6348252389798619,0.08613480513695687,3.9656643367780777
3.905532605,6.8091,73081.0,0.002,0.0,21.37,0.0453,1017.0,0.798,0.812,5495.0,4.543,-0.3,10732.841237044362,26.779415063389642,3419.7939438561557,0.0025062625234805467,0.18507734300544543,1.5903636712203593
631.632,16.13,295.1,0.4544,0.0,1.56,1.3955,201.0,0.894,0.906,5689.0,4.493,-0.14,18.29510115963415,1.7449644910911732,189.16654540606066,0.5082768363793777,0.03533134117853202,6.449888894479941
2.023123903,1.1829,1288.9,0.026,0.0,2.87,0.0301,1266.0,0.803,0.899,5559.0,4.578,-0.18,1089.6093586868217,3.5740926848160837,449.09392017633445,0.032378540001818175,0.22773880190182788,1.1062907017254975
583.8531,5.09,491.0,0.5925,0.0,1.97,1.3575,196.0,0.86,0.977,5591.0,4.559,0.07,96.46363527237028,2.290695010819755,249.23845216322226,0.6889526872643171,0.03505634054103803,6.3713607045870715
8.95294046,2.995,44.0,0.718,0.0,0.86,0.0839,1012.0,1.207,0.98,6047.0,4.266,-0.22,14.691147014642064,0.7125097659405418,51.1627312061265,0.5948628045875687,0.16735571354930448,2.2978680311300885
2.581595167,4.9153,171130.0,0.124,0.0,40.94,0.0357,1328.0,0.989,0.912,5720.0,4.407,-0.1,34815.772218222235,41.3953069814894,4180.019438690293,0.12537904410612324,0.23216783212724337,1.2758082785467908
0.512583041,1.498,114.3,0.116,0.0,1.07,0.0129,2363.0,0.999,1.077,6077.0,4.471,-0.04,76.30168471182596,1.07106999892893,106.82233007258871,0.116115999883884,0.38884317913627725,0.41381881255623315
12.42592247,31.5,8707.6,0.885,0.0,79.21,0.1329,1547.0,6.952,2.025,4849.0,3.06,0.34,276.4317372561353,11.393841859343805,109.93056293484962,0.12730147766089217,0.3190348524811229,2.5971873508834706
0.933753371,4.438,47.3,0.311,0.0,1.44,0.0216,3137.0,2.056,1.532,7286.0,3.998,-0.24,10.657951631827032,0.7003887644023519,32.84719941166708,0.15126451786745237,0.4305517430098062,0.6594628661486096
3.87594316,2.314,58.6,0.025,0.0,0.68,0.0485,1081.0,0.893,1.01,5713.0,4.541,0.07,25.32410314429423,0.7614773107756878,86.17634385831785,0.02799548936675323,0.18921757392101915,1.5843135544551004
601.13797,15.26,172.8,0.057,0.0,1.81,1.3967,254.0,1.388,1.003,5786.0,4.155,0.02,11.323721407357707,1.304033642627059,95.46956051405498,0.0410662528341118,0.04389906670516781,6.400486605096223
4.082274889,3.23015,17859.0,0.093,0.0,10.55,0.0479,1016.0,0.794,0.886,5655.0,4.581,-0.3,5528.843698019071,13.28713691796358,1692.796048076204,0.11712831595929979,0.17966401411500194,1.6257589741474405
285.374561,4.865,482.3,0.018,0.0,5.94,0.7937,423.0,2.756,0.817,5142.0,3.47,-0.66,99.13667026995472,2.155296750618015,81.19527252604838,0.006531202274600045,0.082263710602438,5.657300607817443
2.233799622,3.04,2658.5,1.249,0.0,28.63,0.0327,1287.0,0.846,0.938,5741.0,4.555,-0.16,874.5062912808252,33.84156756315891,92.85713961379184,1.476357592957928,0.2241769726137995,1.1736577994332245
30.5528972,5.269,865.2,1.216,0.0,30.74,0.1948,670.0,1.138,1.051,6284.0,4.349,-0.14,164.20570047339146,27.012278548085636,28.14573753592266,1.06854036156383,0.10661998725228834,3.451665413614318
13.4450174,2.118,196.2,0.531,0.0,1.08,0.1006,606.0,0.759,0.75,5003.0,4.553,-0.1,92.63451716972749,1.4229230264518755,181.66649845694587,0.6996038213388388,0.12112732358162555,2.670349538486528
2.621706694,1.941,4572.0,1.279,0.0,34.68,0.0342,1288.0,0.881,0.772,5749.0,4.436,-0.56,2355.485648899717,39.36431400191373,131.83390623316305,1.4517577165065645,0.22403896325899478,1.2869453771651262
9.74765878,2.62,102.0,0.658,0.0,0.78,0.0834,679.0,0.738,0.826,5176.0,4.612,-0.18,38.9312828506554,1.0569091369794892,130.76906311658573,0.8915977078621845,0.13118238019103895,2.3746879429474648
2.578852119,2.3581,334.3,0.625,0.0,1.63,0.0362,1230.0,0.853,0.949,5743.0,4.553,-0.14,141.76661644263754,1.9109004561542131,205.0918987166266,0.7327072301204806,0.21417377673442908,1.275042111846689
46.7162336,7.259,345.5,0.266,0.0,2.03,0.2588,531.0,1.092,1.057,5856.0,4.386,0.16,47.59608105853684,1.8589726566184461,170.19696049410814,0.2435895205224171,0.09067622949271238,3.8652716670402083
1.23140522,3.338,51.3,0.412,0.0,0.81,0.0221,1756.0,1.118,0.951,5600.0,4.32,0.14,15.36847951813076,0.7245074020506244,63.33325514412944,0.36851487610476197,0.3135714285154337,0.802631530512738
23.96793669,3.827,1182.3,0.416,0.0,1.8,0.1322,329.0,0.524,0.536,3747.0,4.728,0.1,308.93642306338563,3.435107948267274,656.8329684261287,0.7938916147106588,0.08780357617085574,3.217592469319637
0.97430309,2.1088,34976.0,1.169,0.0,37.62,0.0183,1643.0,0.786,0.87,5688.0,4.583,-0.36,16585.72809857355,47.86253452603749,929.7182102679902,1.487275461481601,0.28885372709408336,0.6802154702585065
1.80774253,2.637,592.6,0.9062,0.0,5.29,0.0278,1822.0,1.779,0.876,5164.0,3.88,-0.22,224.72498114335187,2.9735789918049513,112.02266313371207,0.5093870099005003,0.3528272656171907,1.0323807903641917
42.032096076,11.6768,391260.0,0.519,0.0,79.17,0.2462,622.0,1.117,1.128,6618.0,4.393,-0.36,33507.46492982111,70.87728659150709,4942.023431324701,0.46463700569650346,0.0939860985049885,3.761946257632513
34.0350605,6.695,727.8,0.474,0.0,2.76,0.2109,583.0,1.001,1.079,6063.0,4.47,-0.02,108.70797480089995,2.75724000275724,263.6955566320447,0.47352600047352605,0.09615701796203908,3.55634928866559
6.714247798,3.3304,32213.0,0.557,0.0,14.78,0.0634,809.0,0.8,0.752,5159.0,4.508,-0.16,9672.408818037227,18.474976906278865,2179.499175947282,0.6962491296885879,0.15681333588741744,2.043068982422808
2.757584622,0.9267,563.1,0.093,0.0,1.01,0.0296,615.0,0.424,0.454,3683.0,4.84,-0.22,607.6393572468359,2.382069853608836,557.5242004710888,0.21933910533229875,0.16698343736981172,1.3237763632164192
0.782045734,1.7945,16185.0,1.244,0.0,45.05,0.0169,2070.0,0.995,1.044,6113.0,4.463,-0.12,9019.220384942668,45.27633640569205,359.2674726022759,1.250249999748744,0.33862260750227013,0.5777619931412896
10.74241765,6.0633,415.2,0.034,0.0,3.06,0.0965,1008.0,1.518,1.036,5761.0,4.091,0.06,68.47755043003802,2.015808948742458,135.68623016789863,0.022397877208249536,0.1749696232989117,2.463207725907409
10.28194593,3.4366,1110.7,0.168,0.0,2.53,0.088,680.0,0.775,0.869,5196.0,4.593,0.04,323.1972521686399,3.2645119167588166,439.0116841851051,0.21677391384011116,0.13086989989783104,2.4232037427163333
2.785821236,3.5599,68.9,0.893,0.0,1.69,0.0408,1784.0,1.733,1.162,6202.0,4.026,-0.1,19.354470812531023,0.9751869733485439,40.76920664543986,0.5152911048522187,0.28764914539057573,1.3312628345566786
20.0261412,1.611,421.2,0.957,0.0,2.28,0.1409,559.0,0.826,0.927,5237.0,4.572,0.24,261.4523516745179,2.76028721514865,184.73676108036796,1.1585942389900254,0.10674050026604152,3.045766482626192
527.68601,4.817,602.0,0.011,0.0,2.0,1.2409,203.0,0.824,0.919,5657.0,4.567,-0.18,124.97402429436904,2.4271815204107763,300.99984950007524,0.013349498362259269,0.035884744557913247,6.270394701760226
10.6784787,2.307,201.0,0.271,0.0,1.12,0.0912,712.0,0.797,0.893,5459.0,4.583,-0.12,87.12610007537924,1.405267998409036,179.46412547845938,0.34002466747218635,0.13042681807466078,2.457747720629365
31.4452709,1.758,531.1,0.97,0.0,4.55,0.2099,721.0,1.471,1.25,6172.0,4.198,0.16,302.1044925457949,3.0931318197608295,116.72524907137384,0.6594149154215395,0.11681788721373657,3.479554697552838
137.8645881,1.922,2363.0,1.265,0.0,15.9,0.4036,170.0,0.449,0.46,3645.0,4.797,-0.08,1229.4478514839484,35.411947857577154,148.61634285431808,2.8173656628827106,0.04663923181162161,4.933499271971847
42.2625935,4.465,692.2,0.962,0.0,12.62,0.2813,855.0,3.581,1.658,5432.0,3.55,0.04,155.0279608000088,3.5241542797670258,54.849440978649696,0.268639969662114,0.15740058907264348,3.7672883701842066
0.656201038,4.17901,174860.0,1.439,0.0,112.77,0.0152,2157.0,0.999,1.08,6025.0,4.472,0.02,41842.435925629296,112.88276988711722,1550.5896820910732,1.440438998559561,0.3580082986957662,0.5045264483531676
45.5827119,3.193,76.5,0.253,0.0,2.42,0.3045,957.0,2.715,1.807,7266.0,3.828,-0.08,23.95865206431191,0.8913440547535709,31.611557185306946,0.0931859693606006,0.13170933111316965,3.8412294830276696
2.535389624,2.902,418.1,1.189,0.0,16.24,0.0334,1113.0,0.706,0.79,5488.0,4.629,-0.54,144.07300342074313,23.002800279319715,25.745072306337914,1.6841335918787652,0.2028061224120251,1.2628235122281974
12.27057043,3.002,295.5,0.026,0.0,1.67,0.1058,811.0,0.969,1.048,6075.0,4.486,-0.12,98.434344292357,1.7234244340305118,176.94600182874143,0.026831757655564854,0.1334979423648563,2.585548833855795
0.913244995,0.4931,47.8,0.286,0.0,0.77,0.0185,1967.0,1.049,1.013,5923.0,4.402,-0.02,96.9375442353595,0.7340317120765377,62.07784145734875,0.27264035019985683,0.33209522195980157,0.6488007507368773
7.1091096,10.67,156.7,0.663,0.0,1.08,0.0701,855.0,0.82,0.916,5665.0,4.568,-0.2,14.686034237485076,1.3170715645468727,145.09245824772384,0.8085355993468302,0.15092674313311089,2.0929880717176723
3.166465862,2.9381,4357.2,1.266,0.0,26.82,0.0371,954.0,0.704,0.68,4968.0,4.575,-0.36,1482.9987124336433,38.09653679469206,162.4608440544055,1.7982929001521306,0.19202898546859318,1.42706816135882
22.571972634,4.00349,79326.0,1.056,0.0,46.14,0.1419,617.0,0.871,0.746,5645.0,4.431,-0.54,19814.207150709215,52.97353275139753,1719.245736470617,1.2123981487966144,0.10930026570251544,3.160058406021319
0.755101928,3.044,119.8,0.464,0.0,0.91,0.0153,1763.0,0.819,0.84,5465.0,4.535,-0.18,39.356097452004775,1.1111097544447444,131.64820697999232,0.5665438747938037,0.32259835309742024,0.5625269338638093
1.08195208,4.807,33.6,0.257,0.0,0.47,0.0189,1526.0,0.824,0.764,5233.0,4.489,-0.16,6.989805078051782,0.5703876572965324,71.4892095974264,0.31189282537278473,0.291610930576799,0.7333059535974458
240.57135,11.164,921.5,0.457,0.0,2.93,0.7621,302.0,0.943,1.02,6146.0,4.497,-0.26,82.54209221228125,3.107101689181666,314.5050121143303,0.4846230279713383,0.04913765049639804,5.487164874591883
67.5923754,12.249,4158.1,0.728,0.0,12.1,0.3582,588.0,1.744,1.341,6038.0,4.082,0.34,339.4644183635874,6.938069416244601,343.64459969879346,0.4174309533079396,0.09738323946714421,4.228181382782096
70.9672087,6.9623,784.7,0.545,0.0,2.84,0.3392,438.0,0.986,1.032,5818.0,4.464,0.1,112.70699155351083,2.8803216223918633,276.3027196117185,0.5527377761280161,0.07528360259964187,4.276210580551941
0.866344816,1.9188,233.6,0.318,0.0,6.85,0.0168,3569.0,4.527,0.848,4936.0,3.055,-0.44,121.74269244179047,1.5131430278014075,34.10218480260076,0.07024517997676608,0.7230551052019742,0.6239818742069568
0.759706632,1.0896,39.7,0.52,0.0,1.38,0.0206,3834.0,2.094,2.018,8621.0,4.101,0.07,36.43535569442393,0.6590254732447596,28.76809509558327,0.24832843919367756,0.44472798974078087,0.5651471087927081
11.8150174,2.834,1003.0,0.875,0.0,3.48,0.1033,762.0,0.939,1.051,5729.0,4.514,0.21,353.9166005940012,3.706066340717422,288.2183079832448,0.9318413931401565,0.13300750564967576,2.5506177175989597
16.3583482,9.858,116.4,0.887,0.0,2.23,0.1404,959.0,1.765,1.377,6133.0,4.084,0.36,11.807667700581488,1.263455374812819,52.19728601018564,0.5025492903403455,0.15636719384373599,2.8540735549355922
9.751720174,16.1937,332900.0,0.15,0.0,182.09,0.0881,1356.0,3.145,0.957,5147.0,3.424,-0.54,20557.375982179736,57.89823278275587,1828.2168058201064,0.047694738411847876,0.2634544394281223,2.375065757958494
15.3902613,3.431,76.8,0.231,0.0,4.39,0.1458,1459.0,4.994,1.74,5649.0,3.282,-0.58,22.384138040181274,0.8790546898168422,17.4943012541455,0.04625549734571539,0.2582758009810098,2.7966873352766117
331.81534,10.56,370.3,0.1599,0.0,1.84,0.9508,267.0,0.956,1.04,6029.0,4.494,-0.1,35.066284558117,1.9246841792006495,201.24989062505944,0.16725923926857816,0.044285951228348656,5.807587801634769
9.98970266,3.7,988.4,0.005,0.0,2.48,0.088,705.0,0.81,0.91,5265.0,4.58,0.14,267.13506293646947,3.061724615154796,398.5482263918442,0.006172831885392733,0.1339031338777012,2.3969587125445186
1.12679793,12.079,227.2,1.215,0.0,21.07,0.0207,1590.0,0.84,0.937,5662.0,4.56,-0.12,18.809502540814425,25.08330347225777,10.78310342747492,1.446426849491846,0.2808194983608584,0.7546175293543622
3.530164642,4.11466,69923.0,0.019,0.0,35.71,0.047,1465.0,1.344,1.107,6208.0,4.226,-0.04,16993.623533020094,26.569920706904238,1958.0789146435477,0.01413689424338226,0.23598582470425486,1.510758283646848
5.0800579,5.207,222.8,0.636,0.0,3.95,0.0641,1673.0,2.52,1.359,6049.0,3.769,-0.04,42.788545652286224,1.5674596954525017,56.405049011379994,0.25238085222982054,0.2765746403907134,1.8050142189590477
18.076610347,3.1396,65280.0,1.074,0.0,39.16,0.1228,533.0,0.764,0.755,4848.0,4.55,0.06,20792.45101527232,51.25647741298767,1667.0071075840883,1.4057573223071698,0.10994224420174457,2.9484629954682706
3.42390809,1.773,153.1,0.213,0.0,1.25,0.0451,1212.0,1.015,1.038,5788.0,4.442,0.16,86.35076911970157,1.2315258802700688,122.47990201607838,0.20985200999801973,0.20939875601081567,1.487023488687768
6.570421193,4.4698,60118.0,0.939,0.0,33.99,0.0667,946.0,0.908,0.916,5812.0,4.484,-0.22,13449.815774796238,37.4338794781063,1768.6966234569984,1.0341398302424776,0.1627666895797029,2.0242487056637426
12.1097626,10.174,113.9,0.981,0.0,1.09,0.0918,681.0,0.739,0.701,5437.0,4.547,-0.64,11.195202359425759,1.4749641746086948,104.49531697677342,1.3274677571478253,0.12525289679506107,2.573357189297387
6.38899658,3.5032,543.3,0.876,0.0,2.89,0.0666,970.0,1.054,0.964,5527.0,4.376,0.26,155.08673353313154,2.7419328824166205,187.99301453528906,0.8311187560543112,0.17550208066301753,1.9999919449562207
1.70332915,1.663,98.5,0.307,0.0,0.86,0.0275,1420.0,0.864,0.961,5749.0,4.547,-0.1,59.23027105816533,0.9953692183226639,114.53475054098774,0.3553236628198347,0.24699947812715262,0.9944840319857581
2.237489571,1.8119,315.8,0.128,0.0,1.41,0.0325,1160.0,0.81,0.91,5265.0,4.58,0.14,174.29208328711118,1.7407385916807507,223.97147236065794,0.15802449626605397,0.22032288694770694,1.1747982057077264
3.55650976,12.7364,687450.0,0.622,0.0,283.93,0.0562,2353.0,2.433,1.868,8105.0,3.937,-0.2,53975.21638962216,116.6994999180025,2421.1953565273293,0.25565135402739253,0.29031462056874585,1.5165569269467027
1.52593737,1.958,159.1,0.681,0.0,1.39,0.0268,1697.0,1.038,1.1,6184.0,4.448,-0.06,81.2563425657086,1.3391123900651347,114.46034930910123,0.6560687321110481,0.2744178524782636,0.9266122294799854
428.32173928,40.5992,317000.0,0.531,0.0,49.76,1.0358,220.0,0.806,0.808,5662.0,4.532,-0.44,7808.035433997827,61.73689610806934,6370.578650108951,0.6588081156226853,0.03885552807508733,6.062206612848945
17.79001678,4.4116,871.4,0.182,0.0,2.7,0.1304,655.0,0.927,0.935,5569.0,4.474,0.07,197.52466281515484,2.9126182172403268,322.7406212071773,0.19633204279175534,0.1176153707815379,2.9333257064531817
0.83620025,3.7127,331280.0,0.56,0.0,65.64,0.0174,1932.0,1.0,1.0,5780.0,4.438,0.0,89228.83905814122,65.63993436006565,5046.922531277841,0.5599994400005601,0.334256055305492,0.6076983548781995
27.285315,7.47,396.5,0.213,0.0,2.19,0.184,678.0,1.094,1.11,6304.0,4.407,-0.1,53.07897549143568,2.0018263237419345,181.0501456392029,0.1946981766927087,0.10755076140425908,3.342342765377972
71.05457555,1.9162,4853.2,0.061,0.0,5.91,0.3102,390.0,0.865,0.788,5290.0,4.46,-0.1,2532.7196885921676,6.832362043512089,821.1842942158554,0.07052014968768822,0.07372400754750018,4.27742382563388
15.05028313,1.848,615.2,0.3125,0.0,2.46,0.1233,735.0,0.989,1.102,5887.0,4.49,0.21,332.9002527596035,2.487358455653735,250.0811991539841,0.3159754135738993,0.12485136739853042,2.7757264899188754
4.16056658,2.61,75.8,0.069,0.0,0.7,0.0491,985.0,0.815,0.914,5481.0,4.574,-0.06,29.042134466615146,0.858894651663004,108.28555959205772,0.08466247280678184,0.17971173140308122,1.6410463757912186
7.68433346,1.4346,1175.0,0.951,0.0,2.58,0.0634,583.0,0.572,0.575,4402.0,4.682,-0.58,819.0430649358253,4.510481625032124,455.426180067372,1.6625845059711435,0.1324398000607815,2.1615206506339453
1.320499473,1.184,204.0,0.15,0.0,18.94,0.0349,4477.0,13.454,3.257,5172.0,2.693,0.07,172.29715177605425,1.4077596694098655,10.77085476394642,0.011149099810532198,0.8656225829726174,0.8417824525928406
5.06092282,2.586,71.6,0.944,0.0,0.98,0.0565,998.0,0.911,0.939,5637.0,4.492,0.0,27.687537630495886,1.075739763183575,73.0611499376021,1.036222792291117,0.17704452719938893,1.8018620690157732
1.371288853,1.4528,66.2,0.953,0.0,1.15,0.0247,1837.0,1.108,1.066,6220.0,4.378,-0.08,45.567149251686914,1.0379052004465699,57.56516733463711,0.8601075269787662,0.2953376205312962,0.863433627161847
0.566801906,1.626,89.7,0.155,0.0,0.55,0.0111,1344.0,0.583,0.57,4208.0,4.662,-0.36,55.16601773307643,0.9433946082425245,163.0906125625226,0.2658657532319842,0.31939163490508754,0.4490365393010127
230.358183,2.031,1023.0,0.4159,0.0,2.87,0.692,289.0,0.884,0.83,5803.0,4.465,-0.44,503.6925141838925,3.246602662214183,356.445868834192,0.47047458091110755,0.0498018266328103,5.443967085378011
106.17593813,10.4168,164740.0,0.718,0.0,54.91,0.4163,441.0,1.141,0.852,6038.0,4.254,-0.56,15814.836051874276,48.12441005748461,3000.182061551957,0.6292720164136578,0.07303742960035815,4.674471765699755
5.62950902,6.542,297.5,0.974,0.0,2.11,0.0619,979.0,0.898,0.994,5822.0,4.529,-0.06,45.47538283775866,2.3496633077246014,140.99519384114035,1.0846313088738209,0.16815527307314404,1.8915307471569738
45.3486381,4.858,162.9,0.847,0.0,1.61,0.2395,531.0,1.104,0.889,5610.0,4.301,-0.04,33.53231092377297,1.4583320123804235,101.18006137884386,0.7672094499914403,0.09465240640024021,3.8361919086244054
485.57785,6.67,853.0,0.5739,0.0,2.18,1.1213,187.0,0.727,0.8,5255.0,4.616,-0.28,127.88603779819523,2.9986203595318304,391.2842241815485,0.7894074423556501,0.035585156986568,6.187396909379121
9.8788502,2.951,454.7,0.732,0.0,2.64,0.0932,1003.0,1.148,1.102,6477.0,4.361,-0.26,154.0833093584177,2.299649564765188,172.23478324440026,0.6376301065939839,0.15485564302071086,2.3868205556961977
4.225384543,2.82038,7563.0,0.074,0.0,9.0,0.0516,1111.0,1.054,1.025,5574.0,4.403,0.42,2681.5525987446376,8.538891329325114,840.3332399629734,0.0702086620411176,0.19931826332986755,1.6535283918891786
6.73968289,4.183,142.0,0.662,0.0,1.48,0.068,1011.0,1.176,0.92,5511.0,4.261,0.14,33.94691992662684,1.2585023312055008,95.9458811176479,0.5629246913905687,0.18345127922637428,2.046360716478093
15.3466028,4.966,238.5,0.591,0.0,3.64,0.1414,1194.0,2.259,1.597,6771.0,3.934,0.04,48.02657107801629,1.6113317346915739,65.52196002143955,0.26162007011063737,0.17634027467488697,2.794020095937532
0.58640848,2.616,61.3,0.352,0.0,0.48,0.0119,1444.0,0.615,0.669,4556.0,4.676,-0.32,23.43271275507922,0.7804865357942506,127.70806727485984,0.5723567929157838,0.31694468825352395,0.46147264364537016
0.885747456,4.4788,895.2,1.205,0.0,269.98,0.0248,4958.0,10.396,2.581,5487.0,2.816,-0.5,199.87492188199477,25.969601195690537,3.315801158175416,0.11590995422182049,0.9035903041910716,0.6343242706853346
26.1537851,1.802,228.6,0.2437,0.0,1.47,0.1752,631.0,0.967,1.045,6091.0,4.487,-0.14,126.85897510600715,1.5201638881448933,155.51009829245015,0.25201628540197996,0.10359546870733943,3.301516451027306
1.332564478,6.0325,1071.5,1.248,0.0,27.04,0.0234,1618.0,0.878,0.964,5995.0,4.536,-0.3,177.62118895628862,30.797231438232984,39.62647782446458,1.4214106817645993,0.2698915762685752,0.8469682966584718
0.438153876,1.3885,164.8,1.124,0.0,14.0,0.0113,2407.0,0.929,1.014,6032.0,4.508,-0.18,118.68914750511524,15.069951485520466,11.771427730612306,1.2099018192660718,0.3990384614723079,0.3633602605281221
3.661895766,35.6374,35477.0,2.959,0.0,374.78,0.0489,1708.0,1.589,1.162,6793.0,4.101,-0.46,995.4990825509415,235.85888240473102,94.66086745647883,1.862176298189869,0.2514353010081797,1.5394221821482588
15.60865244,6.26,311.4,0.985,0.0,6.17,0.1508,1419.0,2.43,1.874,8014.0,3.94,-0.14,49.744400999296964,2.5390936053112734,50.470008027551366,0.4053496274281368,0.17706513598988455,2.809923790893936
32.7737631,3.416,564.5,0.971,0.0,5.0,0.202,686.0,1.534,1.023,5640.0,4.076,0.12,165.25170806448827,3.2594502871901647,112.89997742000452,0.6329852457723301,0.12163120565219304,3.519684261414011
334.87402,35.42,387.8,1.165,0.0,47.48,1.031,408.0,2.348,1.299,6122.0,3.811,-0.12,10.948616291682205,20.22145646445636,8.167649364624067,0.49616673928162724,0.0666448872808486,5.816736149179259
2.845736321,11.5703,3127.0,1.294,0.0,402.16,0.0503,3058.0,10.154,2.093,4878.0,2.745,0.0,270.26090332481414,39.60606267421089,7.775512214602366,0.12743745051827354,0.6268962688341746,1.3469650855339217
351.2878737,11.2066,134630.0,0.712,0.0,38.47,0.9771,252.0,0.914,1.006,5911.0,4.519,-0.1,12013.455284077661,42.08966948613841,3499.609994811282,0.7789925831590992,0.04263238030068814,5.864448664374439
31.9729501,9.41,156.3,0.773,0.0,2.41,0.2157,757.0,1.759,1.311,6007.0,4.064,0.2,16.609987607865293,1.3700958669153687,64.85474487354985,0.4394539855292863,0.12601964372798075,3.4956875313943128
62.127677128,5.25005,37430.0,1.158,0.0,38.61,0.278,402.0,0.807,0.74,5344.0,4.494,-0.34,7129.454551965305,47.84380688499766,969.4379443295016,1.4349424597986864,0.07522455088412713,4.145159296644763
19.7959731,5.342,334.0,0.156,0.0,3.47,0.161,1014.0,1.876,1.42,6731.0,4.043,-0.1,62.52338777173573,1.8496791846059786,96.2535745666932,0.08315560599381344,0.15064626353429708,3.0347593670026485
5.08840787,4.77204,386680.0,0.513,0.0,55.3,0.0554,937.0,0.791,0.884,5618.0,4.583,-0.28,81030.31805468562,69.91141604119336,6992.404936846205,0.6485453242157722,0.1667853328289809,1.8063866140445746
11.60653061,2.194,771.7,0.024,0.0,1.88,0.0885,584.0,0.701,0.686,4703.0,4.582,-0.14,351.731836038361,2.681879198460487,410.47850506462504,0.0342367557250275,0.1241760578090206,2.5342149820660995
5.407157086,5.8919,74653.0,1.062,0.0,125.96,0.0699,1984.0,2.439,1.558,7617.0,3.856,-0.5,12670.443715873706,51.644095266873606,592.672272208064,0.43542417571784514,0.26047000127865694,1.857415660227405
488.67353,12.35,691.0,0.432,0.0,2.03,1.1542,188.0,0.772,0.867,5218.0,4.596,-0.02,55.951412473569846,2.62953027262918,340.3939209882163,0.5595847673772443,0.03602912992793616,6.193738903745184
60.532988,7.086,467.5,0.618,0.0,1.91,0.2961,420.0,0.847,0.946,5631.0,4.557,-0.06,65.975152981209,2.255015047207736,244.76426975692684,0.7296331409289953,0.07458710707252937,4.11957342125055
381.37504,16.57,286.5,0.3515,0.0,1.24,0.9548,212.0,0.729,0.796,5513.0,4.614,-0.46,17.290282601672743,1.700957886203174,231.04820076758006,0.48216669112936744,0.038454561937519574,5.9464019070804115
199.83920527,4.378,44490.0,0.811,0.0,21.48,0.6632,276.0,0.869,0.974,5457.0,4.548,0.2,10162.172187717635,24.718038299150404,2071.2289538534005,0.933255542858984,0.05057724023262282,5.302504614128203
0.99466172,1.576,1370.5,1.244,0.0,31.84,0.0182,1898.0,1.021,0.816,5750.0,4.332,-0.38,869.6060472042848,31.185082091006773,43.04334035667901,1.2184121269225008,0.33008695646433267,0.6904744720544672
6.150251376,1.68923,2128.7,1.27,0.0,100.03,0.0875,2251.0,2.867,2.357,8914.0,3.896,0.07,1260.1592085392701,34.89011688520513,21.280615602513087,0.4429715929642159,0.25252411933447116,1.967147513570424
7.2269859,14.241,160.3,0.561,0.0,0.79,0.0616,603.0,0.609,0.597,4347.0,4.645,-0.34,11.256231215769175,1.2972064085280648,202.91113555552462,0.9211807533977777,0.13871635607574961,2.1074197143163564
0.947738312,1.206,202.2,0.022,0.0,0.88,0.0164,1229.0,0.638,0.654,4464.0,4.643,-0.2,167.66155251944235,1.3793081829025347,229.77246616765206,0.03448270457256336,0.27531362001001036,0.6666688594407064
6.383159135,1.7504,2313.2,0.197,0.0,2.73,0.0562,530.0,0.576,0.581,3757.0,4.681,0.48,1321.5257532416858,4.739575104904332,847.3256969502941,0.34201329511580714,0.1410700026241496,1.9992016140909803
8.10904807,3.596,217.4,0.025,0.0,1.3,0.0743,800.0,0.91,0.831,5185.0,4.44,0.16,60.45604547940893,1.4285698587144409,167.23064059181493,0.027472497282970017,0.1542912246568387,2.2092682129471237
0.756511623,2.81832,41596.0,1.216,0.0,77.4,0.0171,2549.0,1.417,1.157,6343.0,4.199,-0.14,14759.142056564884,54.62240323048467,537.4160137284753,0.8581504176778986,0.40186031839794095,0.5633298098382022
10.32736351,1.889,126.9,0.754,0.0,1.25,0.0934,838.0,1.017,1.016,5757.0,4.431,0.14,67.1783657075883,1.2291040028475884,101.51991878406498,0.7413955345176653,0.14556192458822964,2.427221348049351
401.5907,14.77,115.0,0.1752,0.0,1.01,1.0572,256.0,0.939,0.976,6170.0,4.482,-0.38,7.786052282596326,1.0756112080817806,113.8612734046798,0.18658127094646332,0.041491085892789124,5.9979204130879165
1.814128042,3.0646,2063.6,1.246,0.0,426.98,0.041,3773.0,12.899,2.785,4822.0,2.662,0.36,673.3666144467093,33.10178827026993,4.833013244571143,0.09659662790940168,0.7824554125295612,1.034652459433853
2.227718792,4.9699,1039.0,1.04,0.0,8.88,0.0334,1400.0,0.922,1.0,6038.0,4.508,-0.22,209.0584902999074,9.631225996501088,117.00449132832304,1.127981423013641,0.23186485587415287,1.1717756313713137
67.412998,9.1,126.1,0.5109,0.0,1.57,0.344,572.0,1.359,1.194,6525.0,4.248,-0.18,13.857141334380074,1.155260371405172,80.3184201793502,0.37593791321713527,0.08766283523560722,4.225562835815002
