orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period,label
8.209514329,4.14104,141390.0,1.079,0.0,149.52,0.0856,1371.0,2.111,1.237,6258.0,3.882,-0.2,1.7317003203184598,0.11074388049166795,0.36928353478388803,-0.06550351882346017,0.1695259034291561,-0.25386547094477935,0.0
2.05048377,3.67,60.5,0.013,0.0,0.66,0.0287,1339.0,0.854,0.752,5568.0,4.451,-0.46,-0.269355249618623,-0.08386065120678905,-0.38107424169116555,-0.26420898681605287,0.29692594023461377,-0.9229999525222549,0.0
80.292171,1.936,158.6,0.0606,0.0,1.33,0.3711,459.0,1.049,1.052,6188.0,4.42,-0.12,-0.2655183595362856,-0.08248551013467459,-0.35683890511080707,-0.24716095804589225,-0.6930553820940385,1.0649876431112655,0.0
58.28819056,21.6014,156160.0,0.499,0.0,42.57,0.2838,462.0,1.044,0.894,5463.0,4.353,0.12,0.15356270859613602,0.027261155977401013,2.761654469344777,-0.07879158111722395,-0.6311874998818491,0.8738406925723783,0.0
1.815632406,3.35773,61574.0,1.04,0.0,108.78,0.0395,3429.0,2.408,2.485,9954.0,4.07,0.07,0.8049324419179591,0.03947968775083938,0.035749972079377176,-0.09725348034047537,0.9160355506566243,-0.9715154556342519,0.0
9.41475056,4.736,483.4,1.148,0.0,19.33,0.0891,962.0,1.033,1.061,6406.0,4.436,-0.34,-0.2643369862853527,-0.034027254496508445,-0.4396460212470794,0.1749873123947253,-0.24066798313552293,-0.17938684941600944,0.0
0.842336445,1.519,80.1,0.266,0.0,0.9,0.0171,1941.0,0.998,0.943,5765.0,4.415,-0.06,-0.2672298921399345,-0.08350239382117526,-0.38341735530340165,-0.16351169862704049,0.8696173456073799,-1.2283762191005894,0.0
45.3965379,3.826,1001.6,0.085,0.0,1.97,0.2145,326.0,0.643,0.638,4266.0,4.626,-0.04,-0.2549718339705093,-0.07749683093357823,-0.01487558044965863,-0.2173403232918943,-0.6797070523736409,0.7253598764866731,0.0
68.8861017,5.925,143.9,0.241,0.0,1.47,0.3133,501.0,1.222,0.863,5753.0,4.2,-0.28,-0.26889778188634317,-0.08266586943449356,-0.3756048385873187,-0.19128557110106378,-0.6162098041003237,0.9734333653610168,2.0
7.41634701,2.1362,505.5,0.476,0.0,1.24,0.0613,547.0,0.545,0.559,4156.0,4.712,-0.44,-0.2564466698828555,-0.079687249322983,-0.10341600463024606,0.07965046932586432,-0.35112061769366,-0.3084053022475649,2.0
12.88291395,5.676,460.5,0.962,0.0,3.15,0.1072,865.0,1.131,0.987,6036.0,4.326,-0.18,-0.2655647038449359,-0.07827077929407102,-0.33316513669075315,0.07050717403018457,-0.2815332058707559,-0.005319746076477687,2.0
0.607538435,5.549,34.9,0.9849,0.0,1.34,0.0159,3219.0,1.691,1.467,7076.0,4.147,-0.06,-0.26995307180530287,-0.0838062132937977,-0.4387348310147055,-0.036932725409065476,1.5734221575076481,-1.3109360715060672,0.0
2.882424694,25.91,67298.0,1.051,0.0,399.44,0.0409,2912.0,8.058,1.101,4705.0,2.667,-0.12,-0.11802376760694429,0.05169163667783431,-0.31357895272521724,-0.2180468460712721,2.549667519063779,-0.7769569889046052,0.0
29.9632816,2.6,893.2,0.855,0.0,2.24,0.1614,391.0,0.638,0.624,4463.0,4.623,-0.28,-0.2501783549912212,-0.07625456132499038,-0.1112460517469817,0.26666420891154674,-0.6130891603693783,0.4804470335607818,2.0
4.0223109,0.853,227.8,0.741,0.0,1.37,0.0473,1017.0,0.827,0.873,5516.0,4.544,-0.14,-0.2546628588547567,-0.08140572267672093,-0.31551523295284556,0.08871233057090921,-0.0370765725968221,-0.621060776484391,2.0
31.6084371,3.675,331.6,0.022,0.0,1.89,0.2013,634.0,1.033,1.083,6341.0,4.446,-0.24,-0.26503110995358425,-0.0809250662106203,-0.3074556285922202,-0.26177491833817984,-0.5394234234054779,0.5117976365322819,1.0
4.301031137,5.65214,204150.0,0.79,0.0,93.01,0.0581,1454.0,1.548,1.408,6386.0,4.208,0.48,1.8475326274100192,0.0808959692716664,1.46701878577772,-0.06582260153712416,0.2207554993710559,-0.5883523490768829,0.0
0.808106001,3.9174,7676.4,1.269,0.0,39.59,0.0172,1978.0,0.958,1.043,6014.0,4.494,-0.08,-0.15542205074109383,0.02878844534764083,-0.2912459000389675,0.2604575287840237,0.82325900763411,-1.239733795720128,0.0
2.76263737,1.821,185.0,0.46,0.0,1.25,0.0385,1231.0,0.901,0.999,5772.0,4.528,0.0,-0.26436494125342874,-0.08215363384459333,-0.3315752061461909,-0.06573938408088167,0.1349484522160136,-0.7959359008480954,2.0
1.135930136,4.5036,27247.0,1.282,0.0,52.05,0.0215,1836.0,0.954,1.022,6247.0,4.489,-0.34,0.08442496010617541,0.06555050234436184,-0.001650312000845165,0.26814307737501425,0.6149223754794079,-1.1388296267935283,0.0
28.2251049,2.354,201.3,0.778,0.0,1.59,0.1838,625.0,1.021,1.037,6014.0,4.436,-0.04,-0.2653077097716143,-0.08168154205037828,-0.3503756250928667,0.03501547783731648,-0.5159697535286515,0.4454599358145797,1.0
1.343767797,1.9405,4702.6,0.891,0.0,18.66,0.0256,2654.0,2.312,1.23,6324.0,3.8,-0.4,-0.12822518839782948,-0.06358772088565237,-0.24017912744114733,-0.11589074900693434,1.363604614940133,-1.0825963569208477,0.0
2.446737317,4.7211,1177.9,1.241,0.0,26.25,0.0351,1261.0,0.863,0.959,5764.0,4.548,-0.12,-0.2556925104236412,-0.0015136539568601675,-0.4221913608484379,0.30588444816879795,0.1676930888229796,-0.8490409973407513,0.0
4.84847245,0.874,554.7,0.191,0.0,1.51,0.0484,667.0,0.647,0.643,4137.0,4.625,0.16,-0.23310788840266874,-0.07952441320565216,-0.1388358128743543,-0.1520217810975383,-0.17485259950582527,-0.528835857453447,1.0
2.64830047,2.6395,12668.0,0.873,0.0,126.54,0.0457,3042.0,9.278,1.808,4839.0,2.761,-0.04,0.011092303764244166,-0.048121324334783284,-0.37365456590999113,-0.2326062121867818,2.6075657294813688,-0.8146235048636085,0.0
17.42393582,4.929,770.9,0.927,0.0,3.29,0.1311,722.0,0.969,0.986,6018.0,4.46,-0.2,-0.2611512309446736,-0.07657600420974083,-0.2557308579253088,0.11301282434376123,-0.42043205770357167,0.16605616866673387,2.0
13.2970695,3.283,219.7,0.03,0.0,0.91,0.094,515.0,0.633,0.626,4500.0,4.632,-0.32,-0.2663979468357781,-0.0820140458060055,-0.24948144476707307,-0.25131849073528145,-0.45334483435995593,0.012481890984136984,2.0
5.72084599,2.744,1316.0,0.166,0.0,1.78,0.0501,509.0,0.503,0.513,3640.0,4.744,0.21,-0.24220081658929435,-0.07617735389619387,0.1880111884420452,-0.13807338585958354,-0.3021992661596677,-0.44463907909693545,2.0
11.38840217,3.6949,438.0,0.243,0.0,3.04,0.1022,979.0,1.456,1.093,5876.0,4.151,0.14,-0.2633711146614173,-0.08020757865067386,-0.335020497358425,-0.20343527308053394,-0.14281472111077312,-0.07429488393056517,2.0
320.56794551,15.3614,898.9,0.331,0.0,2.43,0.8854,234.0,0.81,0.907,5546.0,4.575,-0.14,-0.2668906998433886,-0.07767395292918164,-0.13658042105939863,-0.10657031615589584,-0.8834448971587703,1.8977649553479718,0.0
542.52829,11.06,75.2,0.3252,0.0,1.07,1.2373,266.0,1.212,0.856,6099.0,4.204,-0.62,-0.2699231762258092,-0.08355507592144369,-0.3998659019377528,-0.16279694507603937,-0.874985176583356,2.215620703952854,0.0
9.011888,4.167,987.6,0.948,0.0,7.04,0.0876,1105.0,1.735,1.103,5627.0,4.002,0.2,-0.2564249779027937,-0.07473600570547281,-0.33835494067488253,-0.051373037950960494,0.03436812169682245,-0.20327718454336727,1.0
1.61189046,3.0792,101.1,0.782,0.0,1.72,0.0285,1930.0,1.555,1.181,5918.0,4.127,0.21,-0.26839666771325715,-0.08293486519870835,-0.4099718491327818,-0.06880453728314123,0.806736779360811,-1.0170026161444448,2.0
61.6174528,3.816,1350.7,0.091,0.0,3.36,0.302,424.0,0.931,0.966,5480.0,4.485,0.24,-0.2495674564032249,-0.07598218769978159,-0.10839551814866863,-0.23114341225958068,-0.6740276617069445,0.906926224416496,2.0
2.182515126,6.8413,114930.0,0.968,0.0,128.15,0.0405,2703.0,2.347,1.856,8051.0,3.966,-0.14,0.7147194179760565,0.06566690647727627,0.32641589519895775,-0.10504779088071518,0.8639490275143356,-0.8973402910846169,0.0
170.995748,3.88,477.1,0.839,0.0,4.9,0.6757,463.0,1.983,1.405,6127.0,3.991,0.21,-0.26311182057521165,-0.07914341234615765,-0.37606505889731245,-0.10077850300767767,-0.6847730449258108,1.5188260293750653,1.0
8.689301216,2.563,1117.0,0.029,0.0,2.92,0.0774,782.0,0.895,0.817,5211.0,4.447,0.08,-0.24476754681133625,-0.07694457643421361,-0.12549448138630306,-0.2573252563419397,-0.2412903376390542,-0.22311066190070988,2.0
1.10656965,1.669,86.4,0.263,0.0,1.09,0.0223,1988.0,1.165,1.211,6237.0,4.387,0.16,-0.267286447802119,-0.08340845065932503,-0.39197036270152535,-0.1798525655799419,0.762801009216493,-1.1472117543122853,0.0
0.566790294,3.641,64.0,0.393,0.0,0.89,0.0134,2432.0,1.093,0.993,6100.0,4.358,-0.2,-0.2692911860945417,-0.08374554017430307,-0.39843389529068846,-0.12623651646971734,1.2386998321958436,-1.3264844704752754,0.0
2.2227289,2.617,279.1,0.254,0.0,34.14,0.051,4454.0,20.848,3.584,4996.0,2.354,0.07,-0.26406846214264956,-0.08145855994462473,-0.4544365014942878,-0.26542669766531884,4.172380565159195,-0.8897361392848662,0.0
655.25732,20.05,268.2,0.141,0.0,1.56,1.4786,226.0,0.941,1.001,6420.0,4.492,-0.56,-0.2695375148253676,-0.0814023309474776,-0.31055445094245443,-0.21026904567767538,-0.9250553535693383,2.329756256412905,0.0
1.061932545,2.1429,133.6,0.713,0.0,2.29,0.0215,2508.0,1.851,1.179,6134.0,3.975,-0.08,-0.2666662088729962,-0.08257080232416474,-0.4103571064734147,-0.11596426483924255,1.2992996673451946,-1.1601817103750465,0.0
4.57834367,3.987,140.7,0.232,0.0,1.44,0.0546,1206.0,1.22,1.035,5782.0,4.28,0.16,-0.26825263050386616,-0.08272869885359695,-0.37576548286547834,-0.19411192556877085,0.1070143013344388,-0.5574731830961911,1.0
9.99760285,3.4423,638.7,0.851,0.0,2.82,0.0927,860.0,0.977,1.061,6004.0,4.484,-0.02,-0.2594423829958113,-0.0779895495835294,-0.2626080787457232,0.07870484025482556,-0.2819438546059983,-0.14641013971532463,2.0
0.933749106,4.256,186.2,0.736,0.0,3.22,0.0201,2863.0,2.188,1.233,6215.0,3.849,-0.24,-0.2677565572117781,-0.0819194146539091,-0.41080920256874515,-0.1355246521391592,1.607601049465231,-1.1990500519853677,0.0
1.19087362,1.785,67.5,0.393,0.0,0.73,0.0207,1489.0,0.888,0.836,5158.0,4.464,0.18,-0.26810455142077205,-0.0837238751327657,-0.3803720887710585,-0.09297670185712942,0.5838292363589594,-1.123448850321153,0.0
0.469334634,0.8864,340.4,0.95,0.0,2.4,0.0115,2432.0,1.008,0.918,5888.0,4.394,-0.24,-0.24780441333798342,-0.07939356290692921,-0.33699368554410536,0.10732465242276364,1.3241518239489376,-1.3653748848062852,0.0
31.7821117,3.856,570.2,0.17,0.0,2.08,0.1879,528.0,0.88,0.875,5527.0,4.491,-0.08,-0.2616512414989044,-0.07944166488930023,-0.22074315508411876,-0.19290271823046828,-0.5659323783877589,0.5150144676794719,2.0
0.716709761,0.6969,68.4,0.986,0.0,1.42,0.0149,2394.0,1.173,0.85,6109.0,4.229,-0.64,-0.264566862216878,-0.08264468801450275,-0.4192947009652227,0.06650230061474122,1.198175080802909,-1.2711457665108377,0.0
4.02378908,3.237,32.1,0.715,0.0,2.24,0.0646,2504.0,3.685,2.218,7516.0,3.651,0.07,-0.26974039156137886,-0.08431889228879819,-0.44902805441707055,-0.1925628540416836,0.8485982325276759,-0.6208825649752137,0.0
71.52543938,5.9189,5904.3,0.066,0.0,5.76,0.3091,340.0,0.778,0.769,4855.0,4.542,0.12,-0.21183112193644338,-0.0654414866160838,0.4390735543841529,-0.23631689236471265,-0.7177292597085007,0.9958828006974487,2.0
7.96431492,1.5342,746.0,0.189,0.0,2.44,0.0734,805.0,0.91,0.831,5185.0,4.44,0.16,-0.24181060255345477,-0.07855919575067173,-0.19297412186643306,-0.18708852809678803,-0.21040501753513444,-0.2702074725377585,2.0
125.277815,4.442,432.3,0.131,0.0,15.75,0.6174,799.0,7.738,1.997,5119.0,2.961,-0.26,-0.26461540057217353,-0.08035341859394193,-0.43750216434253913,-0.2635250217681258,-0.20546641791197517,1.3317087583542098,1.0
355.79978,5.972,172.3,0.4433,0.0,1.87,1.0419,324.0,1.394,1.188,6350.0,4.225,-0.06,-0.2686301474213905,-0.08228109047390002,-0.3806590998310767,-0.1428871489272509,-0.8308755263497032,1.960725277244681,0.0
38.47674409,5.10744,173170.0,0.458,0.0,33.8,0.2011,463.0,0.79,0.733,5294.0,4.507,-0.34,1.717735996729054,0.032841645326242654,4.0401892244753554,-0.03801057167528889,-0.6139923911353257,0.6275497819613054,0.0
70.516233809,4.09296,330180.0,0.587,0.0,52.74,0.3065,390.0,0.789,0.773,5511.0,4.531,-0.42,4.459805960402802,0.09967437656904043,5.039381583029915,0.027795656331820708,-0.7133440802123595,0.987396771783007,0.0
28.5742692,4.9427,824.9,0.068,0.0,2.32,0.1681,538.0,0.812,0.776,5551.0,4.508,-0.42,-0.26053604649390744,-0.07807078634696554,-0.14919595009630102,-0.23675326537674993,-0.5576672631703732,0.4526522417734621,2.0
22.32423657,3.669,1299.3,0.965,0.0,4.56,0.1518,611.0,0.912,0.934,5648.0,4.489,-0.02,-0.24955736152034744,-0.07211828282456458,-0.21125369744859435,0.15366573536742031,-0.49063641675525305,0.30887901802402484,0.0
21.58752788,4.4968,336.8,0.009,0.0,2.18,0.1516,747.0,1.191,0.995,6038.0,4.284,-0.16,-0.2659302001683575,-0.08092292060384884,-0.32586776992688454,-0.267280586954837,-0.39815047977391915,0.2894426548096868,2.0
0.734573766,1.295,68.4,0.044,0.0,0.86,0.0151,2061.0,1.051,0.851,5602.0,4.325,-0.14,-0.26722482216285054,-0.08373444094053364,-0.3917341654741706,-0.2535336755892496,1.0554479967824089,-1.2648766261919024,0.0
2.131660527,1.8585,32.2,0.036,0.0,0.56,0.0321,1438.0,0.997,0.967,5849.0,4.426,-0.08,-0.2693059500539223,-0.0844471869521555,-0.4110958033534239,-0.2558402666924316,0.3289083059487442,-0.9070953272682336,1.0
16.25951967,3.854,129.5,0.374,0.0,1.72,0.1339,880.0,1.499,1.213,5966.0,4.169,0.18,-0.268351620994203,-0.08282007872384824,-0.39546340740083663,-0.1703367543036401,-0.25655716273244755,0.1265193739678615,2.0
1.208528832,1.336,180.8,0.039,0.0,1.25,0.0223,1725.0,0.923,1.005,6072.0,4.51,-0.24,-0.2623867733746139,-0.0822454908090245,-0.3345275712211165,-0.25337795798392654,0.5565245552228528,-1.1185882770454705,0.0
6.88595222,4.148,428.5,0.953,0.0,2.68,0.0685,946.0,0.999,0.903,5616.0,4.394,-0.02,-0.26426465741276767,-0.07855540605110976,-0.3211293449044363,0.11193001822325557,-0.13187733856422773,-0.3478246664639075,2.0
12.425580393,57.2012,1131.0,1.222,0.0,21.34,0.0961,563.0,0.743,0.765,4594.0,4.58,0.3,-0.2691624973694897,-0.006224180708342344,-0.41505060235149155,0.3886973353445097,-0.40508731527301706,-0.0256050648937399,0.0
0.73094701,4.223,227.7,1.158,0.0,15.83,0.0155,1870.0,0.837,0.927,5767.0,4.559,-0.22,-0.2671602933375279,-0.03347087761073959,-0.44898084359697754,0.2840491434502171,0.7956349667924423,-1.2661441493678676,0.0
0.643468999,1.1108,108.0,0.266,0.0,0.88,0.0132,2001.0,0.843,0.732,5670.0,4.452,-0.64,-0.26462090459064386,-0.08310769943205079,-0.3537818844868277,-0.14387530653122388,0.9661903086367118,-1.29754949036861,0.0
4.78850084,2.099,66.5,0.343,0.0,0.63,0.0515,889.0,0.772,0.796,5208.0,4.563,-0.14,-0.268464183690061,-0.08374057001190316,-0.3688703670853344,-0.0922823585222209,-0.11847385554769582,-0.5350777377307654,1.0
29.3493852,4.313,659.2,0.75,0.0,2.02,0.1715,451.0,0.722,0.784,4987.0,4.613,-0.12,-0.26136001076272003,-0.0782356767823399,-0.17487427084367,0.14591915462710625,-0.5962671782696597,0.46831970028213643,2.0
2.6528082,2.297,153.1,0.434,0.0,1.17,0.0371,1280.0,0.935,0.962,5778.0,4.48,-0.06,-0.2664136818262397,-0.08253144833701977,-0.34664044529153093,-0.08432039391999788,0.1841123942555765,-0.8138757227778333,1.0
3.01551943,3.1713,159580.0,0.851,0.0,155.81,0.0447,1837.0,2.761,1.306,5299.0,3.672,-0.16,2.680212771637715,0.07075267071412406,0.43832160078514365,-0.14680747556840798,0.9290397341150819,-0.7565445989158188,0.0
2.61846258,3.505,275.3,0.013,0.0,1.03,0.032,843.0,0.643,0.638,4266.0,4.626,-0.04,-0.26571634375562486,-0.08155773794846344,-0.22676492117691943,-0.26220745173274046,0.04171611806639056,-0.8195966996425098,0.0
119.079642,16.268,422.5,0.2275,0.0,17.89,0.6497,795.0,8.984,2.573,4849.0,2.942,0.56,-0.2687990214689901,-0.08047589824683063,-0.4408684546331626,-0.2601618961648113,-0.1586408535194874,1.3012301200573406,1.0
5.4654174,3.209,219.5,0.301,0.0,1.23,0.0592,927.0,0.829,0.926,5612.0,4.566,-0.12,-0.2663111154262918,-0.08188594009294159,-0.3048147562630905,-0.12482324340460622,-0.15131640530505092,-0.46810340096280584,1.0
2.404483552,0.2961,0.8,1.0,0.0,0.48,0.0387,2078.0,2.345,1.332,6050.0,3.823,0.02,-0.2701634344030233,-0.08543885757944616,-0.46015539333236566,-0.09943902161266423,0.9100020732861921,-0.8565107955430646,0.0
1.33259003,3.962,11.9,0.454,0.0,0.69,0.0294,2909.0,1.935,1.91,8133.0,4.146,0.21,-0.27014574106086753,-0.08501690900779074,-0.44646582030718107,-0.17629672209155245,0.9945764178768612,-1.0854913935526287,0.0
1.332580225,2.057,46.3,0.519,0.0,2.18,0.0293,3111.0,3.096,1.88,6858.0,3.731,0.08,-0.2690020601624638,-0.08405148497565593,-0.44295797675470716,-0.2031387171369144,1.5657595110681781,-1.0854939391283436,0.0
504.88419,20.18,5058.0,1.26,0.0,25.19,1.0703,157.0,0.655,0.641,4559.0,4.612,-0.26,-0.2556252378604606,0.020822499554843724,-0.28518606576222155,0.5004814277676997,-0.9296099242869283,2.1721553724859612,0.0
7.930583519,3.6083,826.1,0.559,0.0,3.05,0.08,899.0,1.032,1.086,5674.0,4.446,0.48,-0.25689761820315465,-0.07779776893522633,-0.2236270850417867,-0.053268792924349,-0.19143662989468166,-0.2724905023096858,2.0
3.719809197,3.5317,2958.2,1.279,0.0,87.21,0.0514,1873.0,2.348,1.309,6284.0,3.813,-0.2,-0.22120807848899576,0.017167633032703137,-0.43181463560157723,-0.05204567533926811,0.6396710243691753,-0.6586808724024595,0.0
1.72853003,3.819,99.1,0.776,0.0,2.43,0.0315,2492.0,2.237,1.392,6701.0,3.882,-0.4,-0.26880031354073153,-0.08298995759522766,-0.425785607253468,-0.13131224739876046,1.0791429101472554,-0.9905453207608309,0.0
2.55549176,9.083,113.8,1.228,0.0,23.35,0.036,1312.0,0.901,0.954,5948.0,4.508,-0.26,-0.2695872176402447,-0.014018072113844605,-0.4573374655783169,0.2758020313548245,0.17844774830371493,-0.8302282796957579,0.0
1.120646438,1.7664,322.5,1.182,0.0,89.35,0.0251,2783.0,4.034,1.668,4972.0,3.449,0.36,-0.2596165224361015,-0.02448050400974699,-0.45844834678520996,-0.15290283682601516,2.1973724140203896,-1.1431784903529936,0.0
2.405625303,0.6283,163.5,0.467,0.0,1.11,0.0344,1180.0,0.83,0.939,5450.0,4.573,0.07,-0.25506342870109583,-0.0822925203474936,-0.3321926700738084,-0.04486082187685099,0.1542521414505744,-0.8563077360630058,1.0
14.3641542,2.629,89.2,0.2764,0.0,0.98,0.1117,795.0,1.033,0.898,5925.0,4.364,-0.32,-0.26833240070221986,-0.08337214239524425,-0.38164205619128583,-0.16309613370367626,-0.3358798391753288,0.056073531693033654,0.0
147.863607,1.948,560.0,0.2482,0.0,2.03,0.5451,305.0,0.867,0.986,5485.0,4.556,0.21,-0.25346569721221046,-0.07950341407065116,-0.2192252784160927,-0.15560154447150934,-0.8035964202441602,1.4313556173190052,0.0
53.285584,6.492,158.6,0.754,0.0,1.44,0.2582,537.0,1.057,0.806,6015.0,4.297,-0.68,-0.26888938833299825,-0.08222308222125241,-0.36484300013988846,0.015518620264884288,-0.603162431319675,0.8204574056878967,1.0
28.4750006,4.718,763.8,0.835,0.0,2.64,0.1689,489.0,0.831,0.791,4996.0,4.497,0.14,-0.2608293381850665,-0.07718256683949873,-0.2074016275033854,0.13230876839357592,-0.5519595596401632,0.45061612025563563,2.0
10.52286678,1.911,130.2,1.12,0.0,23.26,0.0952,1008.0,1.614,1.038,5548.0,4.038,0.18,-0.26632691867755753,-0.04597495164751676,-0.45670136155531305,0.007740739103134606,-0.053063613904530245,-0.11815582191350556,1.0
90.1240507,11.649,3020.3,0.698,0.0,7.12,0.427,485.0,1.215,1.279,6520.0,4.375,0.07,-0.255119140545934,-0.06972911209476919,-0.08888401534920957,-0.04011858760480817,-0.6918012553736668,1.134128658712422,1.0
0.704541784,1.0726,275.2,0.415,0.0,1.72,0.0161,2121.0,1.012,1.117,6063.0,4.476,0.07,-0.25527762478712623,-0.08128623404534462,-0.3210310144309632,-0.10599445579126399,0.9478364682068222,-1.2754534235974606,0.0
1.219034103,2.4494,95697.0,0.455,0.0,40.46,0.0221,1977.0,1.271,0.972,5914.0,4.217,-0.14,2.0205360499921072,0.002419938769367393,1.6166577735182202,-0.12686758421953603,0.8553580851913901,-1.1157145252803868,0.0
89.1935737,4.0104,868.3,0.015,0.0,3.81,0.3987,483.0,1.295,1.061,6071.0,4.239,-0.06,-0.2576265908057315,-0.07783482757283101,-0.26136832934215165,-0.2656672792171661,-0.6610131158571623,1.1279131689778763,2.0
251.7512,4.314,114.3,0.943,0.0,1.25,0.7703,272.0,0.921,0.962,5640.0,4.492,0.06,-0.26876830264631346,-0.0822373215140934,-0.3812733515741052,0.13995138988188757,-0.8475235192322303,1.7519378430244406,0.0
57.132855,4.958,414.1,0.32,0.0,1.81,0.273,414.0,0.904,0.83,5157.0,4.445,0.18,-0.26542453594729054,-0.0804456406579697,-0.260591398618649,-0.1284718015392594,-0.6567230903685619,0.8619232756835804,1.0
19.5945772,6.77,129.3,0.389,0.0,1.18,0.1421,724.0,1.023,0.995,6118.0,4.416,-0.24,-0.26920197943692115,-0.08280330557816204,-0.3653373758933721,-0.11794495068015914,-0.430159427833164,0.23350460792985675,1.0
9.673958488,3.2641,952.7,0.194,0.0,2.63,0.0845,736.0,0.873,0.856,5192.0,4.489,0.18,-0.2532078240561758,-0.07763895083764608,-0.14332371173451572,-0.18126656162679947,-0.2907616768126732,-0.16449920194768747,2.0
15.36845737,2.4714,756.1,0.115,0.0,1.11,0.0922,332.0,0.411,0.44,3561.0,4.855,0.0,-0.25238295720921594,-0.07850528453258877,0.13691162177189184,-0.1581938050456809,-0.5796165953728325,0.09441864312235461,2.0
3.76417012,2.0111,558.4,0.287,0.0,1.7,0.044,908.0,0.728,0.813,5063.0,4.617,-0.14,-0.25404122281602415,-0.07952075561859756,-0.17299923378932783,-0.11234474283629335,-0.06703351123202456,-0.653015622632404,2.0
365.739893,1.218,300.7,0.6206,0.0,1.73,0.9391,241.0,0.953,0.825,5420.0,4.396,-0.06,-0.2558459567273746,-0.08096479637223515,-0.3088920205382937,-0.009377363041656522,-0.8699179405549822,1.9773656180234696,1.0
2.437029217,3.2005,244.0,0.014,0.0,2.04,0.0351,1513.0,1.329,0.968,5573.0,4.177,0.16,-0.2658516067402121,-0.08174350917283599,-0.35652279630202605,-0.2660875115481464,0.4814993100510581,-0.8507491013634965,2.0
25.9493253,12.17,354.5,0.655,0.0,1.04,0.143,409.0,0.526,0.578,4835.0,4.758,-1.32,-0.2686138642544862,-0.08051516332452838,-0.1621082825941025,0.22864743284307354,-0.6310529550536934,0.39636516780593095,0.0
9.60505976,3.0063,55.0,0.54,0.0,0.91,0.0883,941.0,1.198,0.997,5790.0,4.279,0.06,-0.2692491255209613,-0.08389741344338542,-0.4085128362173586,-0.0896975405015688,-0.1671517994755446,-0.16842083589855478,2.0
214.3120439,16.2938,4523.4,0.016,0.0,9.17,0.7655,380.0,1.357,1.303,6471.0,4.287,0.16,-0.2540438070705229,-0.06723608357116793,-0.0281821016171849,-0.2655840547142841,-0.7850395745530137,1.6548519314984176,2.0
0.93705132,4.808,51.5,0.773,0.0,6.09,0.0261,5094.0,7.781,2.703,6691.0,3.088,0.07,-0.26969379251023223,-0.08383330942613562,-0.45418930768376625,-0.2305021942212597,3.3973750324164467,-1.1980167899837006,0.0
2.27050106,1.903,106.7,0.473,0.0,0.55,0.0275,903.0,0.528,0.534,4671.0,4.721,-1.3,-0.26703420777860815,-0.083113879936743,-0.2911560959452932,0.08864142729220499,0.01618750890112294,-0.8808251104405312,1.0
591.37382,4.35,245.0,0.1609,0.0,2.2,1.4136,289.0,1.391,1.076,6609.0,4.183,-0.48,-0.26701940284822606,-0.08161404172501567,-0.3637668153401402,-0.2239599241780889,-0.8743033312284368,2.26773510406321,0.0
10.35586478,2.8431,660.9,0.178,0.0,1.92,0.085,620.0,0.778,0.764,4646.0,4.539,0.34,-0.25669162437317,-0.07915213234499771,-0.1591616144047733,-0.17863423037951742,-0.340219943918606,-0.1269968620474164,2.0
26.85323647,4.4557,965.8,0.01,0.0,2.65,0.162,544.0,0.869,0.786,5329.0,4.455,-0.14,-0.25761228365749805,-0.0775364989786215,-0.14138228025957675,-0.26569754566951675,-0.5269302318193,0.41634400463413085,2.0
86.130534,3.321,285.2,0.072,0.0,1.47,0.3781,391.0,0.876,0.97,5830.0,4.54,-0.14,-0.26528638177236935,-0.08134602085197305,-0.29114394714057834,-0.23737515564496275,-0.7353733261215294,1.1069896868646043,1.0
0.874629873,1.782,68.1,0.665,0.0,0.72,0.0165,1597.0,0.832,0.781,5099.0,4.491,0.02,-0.26808107604968145,-0.08360356024243974,-0.3785114161251736,0.04995340066833102,0.7297968551276101,-1.2178531512773727,0.0
1.311842968,1.7876,245.1,0.121,0.0,1.43,0.0229,1562.0,0.927,0.935,5569.0,4.474,0.07,-0.2622822913582629,-0.08172233830270453,-0.3110153059889609,-0.21800714769836288,0.5350369340803125,-1.0909018351138693,2.0
1.37347867,12.62,289.9,0.9848,0.0,4.25,0.0257,2505.0,1.753,1.196,6877.0,4.028,-0.5,-0.2689749134232691,-0.07927282729303653,-0.40168350541656267,-0.0452095971903206,1.0337402671889477,-1.0749678682281136,0.0
89.698168533,5.5418,273110.0,0.684,0.0,102.08,0.387,554.0,1.583,0.959,6214.0,4.021,-0.58,2.619335808192938,0.09312171421775464,1.8892471752166804,-0.09717447039360082,-0.6038963128923035,1.131291724830541,0.0
101.1107014,8.029,878.1,0.046,0.0,1.61,0.3548,229.0,0.561,0.578,4133.0,4.705,-0.3,-0.26390913571283936,-0.07803542234001748,0.017615618680988952,-0.2374534495632183,-0.804778075738352,1.203066016561167,2.0
